 Sc.N.10:     4.60781e-10     2.95008e-09     1.35019e-08     4.96582e-08     1.51443e-07     3.87523e-07     8.39618e-07     1.55591e-06     2.49237e-06     3.48605e-06     4.29500e-06     4.69413e-06     4.57254e-06     3.97528e-06     3.07150e-06     2.07813e-06     1.18718e-06     5.27739e-07     1.53018e-07     1.98985e-08     5.29825e-10


 Cosines:     1.25233e-01     3.67831e-01     5.87318e-01     7.69903e-01     9.04117e-01     9.81561e-01
  Angles:     8.28058e+01     6.84181e+01     5.40331e+01     3.96549e+01     2.52953e+01     1.10200e+01
7.94e-06:     2.29755e-07     3.63981e-07     5.02125e-07     5.94145e-07     6.52823e-07     6.92976e-07
1.43e-05:     1.20015e-06     1.80135e-06     2.43990e-06     2.87122e-06     3.14865e-06     3.33949e-06
2.57e-05:     4.93114e-06     7.41529e-06     1.00610e-05     1.18510e-05     1.30027e-05     1.37942e-05
4.62e-05:     1.53693e-05     2.27618e-05     3.05064e-05     3.57138e-05     3.90621e-05     4.13775e-05
8.32e-05:     3.24714e-05     4.37167e-05     5.38378e-05     6.01926e-05     6.42407e-05     6.72334e-05
1.50e-04:     4.56740e-05     5.10961e-05     5.06361e-05     4.86838e-05     4.72915e-05     4.70445e-05
2.69e-04:     5.15721e-05     5.36397e-05     4.79489e-05     4.21198e-05     3.82138e-05     3.64349e-05
4.84e-04:     5.35025e-05     5.51438e-05     4.93358e-05     4.35862e-05     3.97476e-05     3.79978e-05
8.71e-04:     5.28207e-05     5.37375e-05     4.79140e-05     4.23457e-05     3.86392e-05     3.69360e-05
1.57e-03:     4.92881e-05     4.94780e-05     4.38287e-05     3.86013e-05     3.51369e-05     3.35256e-05
2.82e-03:     4.32378e-05     4.30512e-05     3.79770e-05     3.33723e-05     3.03274e-05     2.88961e-05
5.07e-03:     3.55729e-05     3.52898e-05     3.10750e-05     2.72856e-05     2.47788e-05     2.35884e-05
9.12e-03:     2.73498e-05     2.70859e-05     2.38209e-05     2.09037e-05     1.89718e-05     1.80449e-05
1.64e-02:     1.95470e-05     1.93297e-05     1.69620e-05     1.48651e-05     1.34766e-05     1.28036e-05
2.95e-02:     1.28776e-05     1.27026e-05     1.10983e-05     9.70040e-06     8.77750e-06     8.32613e-06
5.31e-02:     7.69452e-06     7.55045e-06     6.54537e-06     5.69403e-06     5.13652e-06     4.86199e-06
9.55e-02:     4.02625e-06     3.90845e-06     3.34466e-06     2.88791e-06     2.59322e-06     2.44760e-06
1.72e-01:     1.70543e-06     1.62200e-06     1.36158e-06     1.16312e-06     1.03788e-06     9.76015e-07
3.09e-01:     4.91535e-07     4.51563e-07     3.69472e-07     3.11347e-07     2.75674e-07     2.58124e-07
5.56e-01:     6.66379e-08     5.79770e-08     4.59460e-08     3.81011e-08     3.34394e-08     3.11631e-08
1.00e+00:     1.97773e-09     1.57509e-09     1.19826e-09     9.75104e-10     8.47443e-10     7.85777e-10
